url,repository_url,labels_url,comments_url,events_url,html_url,id,node_id,number,title,user.login,user.id,user.node_id,user.avatar_url,user.gravatar_id,user.url,user.html_url,user.followers_url,user.following_url,user.gists_url,user.starred_url,user.subscriptions_url,user.organizations_url,user.repos_url,user.events_url,user.received_events_url,user.type,user.site_admin,labels,state,locked,assignee,assignees,milestone,comments,created_at,updated_at,closed_at,author_association,active_lock_reason,draft,pull_request.url,pull_request.html_url,pull_request.diff_url,pull_request.patch_url,pull_request.merged_at,body,reactions.url,reactions.total_count,reactions.+1,reactions.-1,reactions.laugh,reactions.hooray,reactions.confused,reactions.heart,reactions.rocket,reactions.eyes,timeline_url,performed_via_github_app,state_reason,assignee.login,assignee.id,assignee.node_id,assignee.avatar_url,assignee.gravatar_id,assignee.url,assignee.html_url,assignee.followers_url,assignee.following_url,assignee.gists_url,assignee.starred_url,assignee.subscriptions_url,assignee.organizations_url,assignee.repos_url,assignee.events_url,assignee.received_events_url,assignee.type,assignee.site_admin
https://api.github.com/repos/bigcommerce/docs/issues/390,https://api.github.com/repos/bigcommerce/docs,https://api.github.com/repos/bigcommerce/docs/issues/390/labels{/name},https://api.github.com/repos/bigcommerce/docs/issues/390/comments,https://api.github.com/repos/bigcommerce/docs/issues/390/events,https://github.com/bigcommerce/docs/pull/390,2425671554,PR_kwDOI7BBSM52Paru,390,"DEVDOCS-5654 [new]: Page Widgets, add docs & reference",bc-andreadao,96258747,U_kgDOBbzKuw,https://avatars.githubusercontent.com/u/96258747?v=4,,https://api.github.com/users/bc-andreadao,https://github.com/bc-andreadao,https://api.github.com/users/bc-andreadao/followers,https://api.github.com/users/bc-andreadao/following{/other_user},https://api.github.com/users/bc-andreadao/gists{/gist_id},https://api.github.com/users/bc-andreadao/starred{/owner}{/repo},https://api.github.com/users/bc-andreadao/subscriptions,https://api.github.com/users/bc-andreadao/orgs,https://api.github.com/users/bc-andreadao/repos,https://api.github.com/users/bc-andreadao/events{/privacy},https://api.github.com/users/bc-andreadao/received_events,User,false,[],open,false,,[],,0,2024-07-23T16:53:40Z,2024-07-23T16:55:37Z,,MEMBER,,false,https://api.github.com/repos/bigcommerce/docs/pulls/390,https://github.com/bigcommerce/docs/pull/390,https://github.com/bigcommerce/docs/pull/390.diff,https://github.com/bigcommerce/docs/pull/390.patch,,"# [DEVDOCS-5654]

## What changed?
<!-- Provide a bulleted list in the present tense -->
* Move Page Widgets docs from api-specs-repository to docs repository for GA

## Release notes draft

* The newly-released [X feature] is now available to use. Now, you’ll be able to [perform Y action].


## Anything else?
@bigcommerce/team-merchandising 



[DEVDOCS-5654]: https://bigcommercecloud.atlassian.net/browse/DEVDOCS-5654?atlOrigin=eyJpIjoiNWRkNTljNzYxNjVmNDY3MDlhMDU5Y2ZhYzA5YTRkZjUiLCJwIjoiZ2l0aHViLWNvbS1KU1cifQ",https://api.github.com/repos/bigcommerce/docs/issues/390/reactions,0,0,0,0,0,0,0,0,0,https://api.github.com/repos/bigcommerce/docs/issues/390/timeline,,,,,,,,,,,,,,,,,,,,
https://api.github.com/repos/bigcommerce/docs/issues/389,https://api.github.com/repos/bigcommerce/docs,https://api.github.com/repos/bigcommerce/docs/issues/389/labels{/name},https://api.github.com/repos/bigcommerce/docs/issues/389/comments,https://api.github.com/repos/bigcommerce/docs/issues/389/events,https://github.com/bigcommerce/docs/issues/389,2425176247,I_kwDOI7BBSM6QjUC3,389,Schema anchor links not working,Dpschu2,22309201,MDQ6VXNlcjIyMzA5MjAx,https://avatars.githubusercontent.com/u/22309201?v=4,,https://api.github.com/users/Dpschu2,https://github.com/Dpschu2,https://api.github.com/users/Dpschu2/followers,https://api.github.com/users/Dpschu2/following{/other_user},https://api.github.com/users/Dpschu2/gists{/gist_id},https://api.github.com/users/Dpschu2/starred{/owner}{/repo},https://api.github.com/users/Dpschu2/subscriptions,https://api.github.com/users/Dpschu2/orgs,https://api.github.com/users/Dpschu2/repos,https://api.github.com/users/Dpschu2/events{/privacy},https://api.github.com/users/Dpschu2/received_events,User,false,[],open,false,,[],,0,2024-07-23T13:07:07Z,2024-07-23T13:07:07Z,,NONE,,,,,,,,"### What is the link to the page that needs updating? Provide multiple links if needed.

https://developer.bigcommerce.com/docs/storefront/stencil/themes/context/object-reference/schemas#product

### What needs to be documented?

If you open the url anchor link for any schema below forms_contact, it will not work, most likely because that schema has not loaded yet. For example, if you go here: https://developer.bigcommerce.com/docs/storefront/stencil/themes/context/object-reference/schemas#product, it will only go down to forms_contact. This prevents me from sending documentation to other devs.

### What is currently documented?

Currently only scrolls to forms_contact.",https://api.github.com/repos/bigcommerce/docs/issues/389/reactions,0,0,0,0,0,0,0,0,0,https://api.github.com/repos/bigcommerce/docs/issues/389/timeline,,,,,,,,,,,,,,,,,,,,
https://api.github.com/repos/bigcommerce/docs/issues/388,https://api.github.com/repos/bigcommerce/docs,https://api.github.com/repos/bigcommerce/docs/issues/388/labels{/name},https://api.github.com/repos/bigcommerce/docs/issues/388/comments,https://api.github.com/repos/bigcommerce/docs/issues/388/events,https://github.com/bigcommerce/docs/issues/388,2421658207,I_kwDOI7BBSM6QV5Jf,388,/v3/settings/store/locale docs suggest the endpoint is global only,JamieWT,124628155,U_kgDOB22suw,https://avatars.githubusercontent.com/u/124628155?v=4,,https://api.github.com/users/JamieWT,https://github.com/JamieWT,https://api.github.com/users/JamieWT/followers,https://api.github.com/users/JamieWT/following{/other_user},https://api.github.com/users/JamieWT/gists{/gist_id},https://api.github.com/users/JamieWT/starred{/owner}{/repo},https://api.github.com/users/JamieWT/subscriptions,https://api.github.com/users/JamieWT/orgs,https://api.github.com/users/JamieWT/repos,https://api.github.com/users/JamieWT/events{/privacy},https://api.github.com/users/JamieWT/received_events,User,false,[],closed,false,,[],,1,2024-07-21T23:57:18Z,2024-07-22T15:52:46Z,2024-07-22T15:52:46Z,NONE,,,,,,,,"### What is the link to the page that needs updating? Provide multiple links if needed.

https://developer.bigcommerce.com/docs/rest-management/settings/store-locale#get-locale-settings

### What needs to be documented?

The docs don't mention that this endpoint doesn't just return global local settings, it will return channel-specific locale settings too.

### What is currently documented?

The docs say ""Returns global locale settings"" and there are no notes about the channel_id querystring parameter.  However if you call this endpoint with a channel_id parameter, it will return the channel-specific locale config.",https://api.github.com/repos/bigcommerce/docs/issues/388/reactions,0,0,0,0,0,0,0,0,0,https://api.github.com/repos/bigcommerce/docs/issues/388/timeline,,completed,,,,,,,,,,,,,,,,,,
https://api.github.com/repos/bigcommerce/docs/issues/387,https://api.github.com/repos/bigcommerce/docs,https://api.github.com/repos/bigcommerce/docs/issues/387/labels{/name},https://api.github.com/repos/bigcommerce/docs/issues/387/comments,https://api.github.com/repos/bigcommerce/docs/issues/387/events,https://github.com/bigcommerce/docs/issues/387,2420952598,I_kwDOI7BBSM6QTM4W,387,Upsert a Siteʼs Checkout URL - error when using example,cmeagher-rwy,76565030,MDQ6VXNlcjc2NTY1MDMw,https://avatars.githubusercontent.com/u/76565030?v=4,,https://api.github.com/users/cmeagher-rwy,https://github.com/cmeagher-rwy,https://api.github.com/users/cmeagher-rwy/followers,https://api.github.com/users/cmeagher-rwy/following{/other_user},https://api.github.com/users/cmeagher-rwy/gists{/gist_id},https://api.github.com/users/cmeagher-rwy/starred{/owner}{/repo},https://api.github.com/users/cmeagher-rwy/subscriptions,https://api.github.com/users/cmeagher-rwy/orgs,https://api.github.com/users/cmeagher-rwy/repos,https://api.github.com/users/cmeagher-rwy/events{/privacy},https://api.github.com/users/cmeagher-rwy/received_events,User,false,[],open,false,,[],,0,2024-07-20T15:51:28Z,2024-07-20T15:51:28Z,,NONE,,,,,,,,"### What is the link to the page that needs updating? Provide multiple links if needed.

https://developer.bigcommerce.com/docs/rest-management/channels/site-checkout-url#upsert-a-site%CA%BCs-checkout-url

### What needs to be documented?

The `url` in the example is `https://checkout.kittens.mybigcommerce.com`, but if I send a request with my URL including the URL scheme I receive the error `Your checkout and storefront must be within the same main domain like 'main.com' and 'subdomain.main.com'`.

I removed the scheme from the `url` and the request succeeded.

Also I was originally sending the request with a scheme of `http`, because I used the example to [Create a Channel Site](https://developer.bigcommerce.com/docs/rest-management/channels/site#create-a-channel-site) first, but it seems `http` is ignored and `https` is always set - this is for good reason for sure, but it seems including the scheme in both examples is unnecessary.

The examples should be updated to not include the scheme in the `url`.

### What is currently documented?

The example includes the URL scheme in `url`, but this caused an error when sending the request.",https://api.github.com/repos/bigcommerce/docs/issues/387/reactions,0,0,0,0,0,0,0,0,0,https://api.github.com/repos/bigcommerce/docs/issues/387/timeline,,,,,,,,,,,,,,,,,,,,
https://api.github.com/repos/bigcommerce/docs/issues/386,https://api.github.com/repos/bigcommerce/docs,https://api.github.com/repos/bigcommerce/docs/issues/386/labels{/name},https://api.github.com/repos/bigcommerce/docs/issues/386/comments,https://api.github.com/repos/bigcommerce/docs/issues/386/events,https://github.com/bigcommerce/docs/pull/386,2420834713,PR_kwDOI7BBSM51_BVQ,386,[DEVDOCS-6033] - Arrange callback attributes in correct order,Lucki2501,120939817,U_kgDOBzVlKQ,https://avatars.githubusercontent.com/u/120939817?v=4,,https://api.github.com/users/Lucki2501,https://github.com/Lucki2501,https://api.github.com/users/Lucki2501/followers,https://api.github.com/users/Lucki2501/following{/other_user},https://api.github.com/users/Lucki2501/gists{/gist_id},https://api.github.com/users/Lucki2501/starred{/owner}{/repo},https://api.github.com/users/Lucki2501/subscriptions,https://api.github.com/users/Lucki2501/orgs,https://api.github.com/users/Lucki2501/repos,https://api.github.com/users/Lucki2501/events{/privacy},https://api.github.com/users/Lucki2501/received_events,User,false,[],open,false,,[],,0,2024-07-20T11:00:58Z,2024-07-23T16:45:36Z,,CONTRIBUTOR,,false,https://api.github.com/repos/bigcommerce/docs/pulls/386,https://github.com/bigcommerce/docs/pull/386,https://github.com/bigcommerce/docs/pull/386.diff,https://github.com/bigcommerce/docs/pull/386.patch,,"<!-- Ticket number or summary of work -->
# [DEVDOCS-6033] Webhooks reference overhaul - Arrange callback attributes in correct order


## What changed?
<!-- Provide a bulleted list in the present tense -->
* Arranged the order of attributes to be accurate with our payload format for the following events:
store/cart/abandoned
store/cart/converted
store/cart/couponApplied
store/cart/created
store/cart/deleted
store/cart/lineItem/created
store/cart/lineItem/updated
store/cart/lineItem/deleted
store/cart/updated
store/category/created
store/category/updated
store/category/deleted
store/customer/deleted
store/customer/address/created
store/customer/address/updated
store/customer/address/deleted
store/customer/payment/instrument/default/updated
store/information/updated
store/inventory/location/created
store/inventory/location/updated
store/modifier/updated
store/option/updated
store/order/archived
store/order/created
store/order/updated
store/order/message/created
store/order/refund/created
store/order/statusUpdated
store/product/created
store/product/updated
store/product/deleted
store/product/inventory/order/updated
store/product/inventory/updated
store/shipment/created
store/shipment/updated
store/shipment/deleted
store/sku/created
store/sku/updated
store/sku/deleted
store/sku/inventory/order/updated
store/sku/inventory/updated
store/subscriber/created
store/subscriber/updated
store/subscriber/deleted
* Note that other callbacks would have their order re-arranged by pull request for DEVDOCS-6029:
https://github.com/bigcommerce/docs/pull/380

## Release notes draft
<!-- Provide an entry for the release notes using simple, conversational language. Don't be too technical. Explain how the change will benefit the merchant and link to the feature.

Examples:
* The newly-released [X feature] is now available to use. Now, you’ll be able to [perform Y action].
* We're happy to announce [X feature], which can help you  [perform Y action].
* [X feature] helps you to create [Y response] using the [Z query parameter]. Now, you can deliver [ex, localized shopping experiences for your customers].
* Fixed a bug in the [X endpoint]. Now the [Y field] will appear when you click [Z option]. -->
* Re-ordered the attributes of callbacks in our documentation so they match the order of webhook payloads.

## Anything else?
<!-- Add related PRs, salient notes, additional ticket numbers, etc. -->

ping {@bc-traciporter}


[DEVDOCS-6033]: https://bigcommercecloud.atlassian.net/browse/DEVDOCS-6033?atlOrigin=eyJpIjoiNWRkNTljNzYxNjVmNDY3MDlhMDU5Y2ZhYzA5YTRkZjUiLCJwIjoiZ2l0aHViLWNvbS1KU1cifQ",https://api.github.com/repos/bigcommerce/docs/issues/386/reactions,0,0,0,0,0,0,0,0,0,https://api.github.com/repos/bigcommerce/docs/issues/386/timeline,,,,,,,,,,,,,,,,,,,,
https://api.github.com/repos/bigcommerce/docs/issues/385,https://api.github.com/repos/bigcommerce/docs,https://api.github.com/repos/bigcommerce/docs/issues/385/labels{/name},https://api.github.com/repos/bigcommerce/docs/issues/385/comments,https://api.github.com/repos/bigcommerce/docs/issues/385/events,https://github.com/bigcommerce/docs/pull/385,2420798168,PR_kwDOI7BBSM51-5Fs,385,[DEVDOCS-6031] Add undocumented event types,Lucki2501,120939817,U_kgDOBzVlKQ,https://avatars.githubusercontent.com/u/120939817?v=4,,https://api.github.com/users/Lucki2501,https://github.com/Lucki2501,https://api.github.com/users/Lucki2501/followers,https://api.github.com/users/Lucki2501/following{/other_user},https://api.github.com/users/Lucki2501/gists{/gist_id},https://api.github.com/users/Lucki2501/starred{/owner}{/repo},https://api.github.com/users/Lucki2501/subscriptions,https://api.github.com/users/Lucki2501/orgs,https://api.github.com/users/Lucki2501/repos,https://api.github.com/users/Lucki2501/events{/privacy},https://api.github.com/users/Lucki2501/received_events,User,false,[],open,false,,[],,0,2024-07-20T10:12:28Z,2024-07-20T10:12:32Z,,CONTRIBUTOR,,false,https://api.github.com/repos/bigcommerce/docs/pulls/385,https://github.com/bigcommerce/docs/pull/385,https://github.com/bigcommerce/docs/pull/385.diff,https://github.com/bigcommerce/docs/pull/385.patch,,"<!-- Ticket number or summary of work -->
# [DEVDOCS-6031] Webhooks reference overhaul - Add undocumented event types


## What changed?
<!-- Provide a bulleted list in the present tense -->
* Added the following events to the _all.yml list.
* Added a file for each of the following events, with accurate payload data.
store/customer/channel/login/access/updated
store/priceList/created
store/priceList/activated
store/priceList/deactivated
store/priceList/assignment/updated
store/priceList/record/created
store/priceList/record/updated
store/priceList/record/deleted
store/priceList/records/created
store/priceList/records/updated
store/priceList/records/deleted
store/product/price/updated
store/redirects/updated
store/store/metafield/created
store/store/metafield/updated
store/store/metafield/deleted

## Release notes draft
<!-- Provide an entry for the release notes using simple, conversational language. Don't be too technical. Explain how the change will benefit the merchant and link to the feature.

Examples:
* The newly-released [X feature] is now available to use. Now, you’ll be able to [perform Y action].
* We're happy to announce [X feature], which can help you  [perform Y action].
* [X feature] helps you to create [Y response] using the [Z query parameter]. Now, you can deliver [ex, localized shopping experiences for your customers].
* Fixed a bug in the [X endpoint]. Now the [Y field] will appear when you click [Z option]. -->
* Added undocumented events for:
* Customer channel login access updates
* Price lists, price list assignments and price list records
* 301 redirects
* Store metafields

## Anything else?
<!-- Add related PRs, salient notes, additional ticket numbers, etc. -->

ping {@bc-traciporter}


[DEVDOCS-6031]: https://bigcommercecloud.atlassian.net/browse/DEVDOCS-6031?atlOrigin=eyJpIjoiNWRkNTljNzYxNjVmNDY3MDlhMDU5Y2ZhYzA5YTRkZjUiLCJwIjoiZ2l0aHViLWNvbS1KU1cifQ",https://api.github.com/repos/bigcommerce/docs/issues/385/reactions,0,0,0,0,0,0,0,0,0,https://api.github.com/repos/bigcommerce/docs/issues/385/timeline,,,,,,,,,,,,,,,,,,,,
https://api.github.com/repos/bigcommerce/docs/issues/384,https://api.github.com/repos/bigcommerce/docs,https://api.github.com/repos/bigcommerce/docs/issues/384/labels{/name},https://api.github.com/repos/bigcommerce/docs/issues/384/comments,https://api.github.com/repos/bigcommerce/docs/issues/384/events,https://github.com/bigcommerce/docs/pull/384,2420766545,PR_kwDOI7BBSM51-x_h,384,Update formatting field `date_modified:max` in customers.v2.yml,sandip5678,18615735,MDQ6VXNlcjE4NjE1NzM1,https://avatars.githubusercontent.com/u/18615735?v=4,,https://api.github.com/users/sandip5678,https://github.com/sandip5678,https://api.github.com/users/sandip5678/followers,https://api.github.com/users/sandip5678/following{/other_user},https://api.github.com/users/sandip5678/gists{/gist_id},https://api.github.com/users/sandip5678/starred{/owner}{/repo},https://api.github.com/users/sandip5678/subscriptions,https://api.github.com/users/sandip5678/orgs,https://api.github.com/users/sandip5678/repos,https://api.github.com/users/sandip5678/events{/privacy},https://api.github.com/users/sandip5678/received_events,User,false,[],open,false,,[],,0,2024-07-20T09:31:31Z,2024-07-20T09:31:31Z,,FIRST_TIME_CONTRIBUTOR,,false,https://api.github.com/repos/bigcommerce/docs/pulls/384,https://github.com/bigcommerce/docs/pull/384,https://github.com/bigcommerce/docs/pull/384.diff,https://github.com/bigcommerce/docs/pull/384.patch,,"Minor formatting on `date_modified:max`

<!-- Ticket number or summary of work -->
# [DEVDOCS-]


## What changed?
<!-- Provide a bulleted list in the present tense -->
*  Extra ` removed in field `date_modified:max`
*  From
![before-format](https://github.com/user-attachments/assets/d7708d31-a707-47d9-b56f-fd4394f616dd)

*  To
![after](https://github.com/user-attachments/assets/b2f70d33-efd1-4ec9-83e4-2d141291a816)


## Release notes draft
<!-- Provide an entry for the release notes using simple, conversational language. Don't be too technical. Explain how the change will benefit the merchant and link to the feature.

Examples:
* The newly-released [X feature] is now available to use. Now, you’ll be able to [perform Y action].
* We're happy to announce [X feature], which can help you  [perform Y action].
* [X feature] helps you to create [Y response] using the [Z query parameter]. Now, you can deliver [ex, localized shopping experiences for your customers].
* Fixed a bug in the [X endpoint]. Now the [Y field] will appear when you click [Z option]. -->
* 

## Anything else?
<!-- Add related PRs, salient notes, additional ticket numbers, etc. -->

",https://api.github.com/repos/bigcommerce/docs/issues/384/reactions,0,0,0,0,0,0,0,0,0,https://api.github.com/repos/bigcommerce/docs/issues/384/timeline,,,,,,,,,,,,,,,,,,,,
https://api.github.com/repos/bigcommerce/docs/issues/383,https://api.github.com/repos/bigcommerce/docs,https://api.github.com/repos/bigcommerce/docs/issues/383/labels{/name},https://api.github.com/repos/bigcommerce/docs/issues/383/comments,https://api.github.com/repos/bigcommerce/docs/issues/383/events,https://github.com/bigcommerce/docs/pull/383,2419830784,PR_kwDOI7BBSM518cA2,383,DEVDOCS-6024: [TEST SPEC] changes from testing this endpoint,bc-traciporter,64287776,MDQ6VXNlcjY0Mjg3Nzc2,https://avatars.githubusercontent.com/u/64287776?v=4,,https://api.github.com/users/bc-traciporter,https://github.com/bc-traciporter,https://api.github.com/users/bc-traciporter/followers,https://api.github.com/users/bc-traciporter/following{/other_user},https://api.github.com/users/bc-traciporter/gists{/gist_id},https://api.github.com/users/bc-traciporter/starred{/owner}{/repo},https://api.github.com/users/bc-traciporter/subscriptions,https://api.github.com/users/bc-traciporter/orgs,https://api.github.com/users/bc-traciporter/repos,https://api.github.com/users/bc-traciporter/events{/privacy},https://api.github.com/users/bc-traciporter/received_events,User,false,[],open,false,,[],,0,2024-07-19T20:50:17Z,2024-07-19T20:50:20Z,,MEMBER,,false,https://api.github.com/repos/bigcommerce/docs/pulls/383,https://github.com/bigcommerce/docs/pull/383,https://github.com/bigcommerce/docs/pull/383.diff,https://github.com/bigcommerce/docs/pull/383.patch,,"<!-- Ticket number or summary of work -->
# [DEVDOCS-6024]


## What changed?
Made changes based on my testing.

Outstanding issues:
1. The `is_featured` query parameter does not work as documented. Entering ""1"" or ""true"" does not work.
2. What field does the query parameter `inventory_low` related to? Is this the same as `inventory_warning_level`.
3. What field does the query paramter `out_of_stock` related to?
4. The values for the `keyword_context` query parameter give the same result.
5. What are the accepted values for the `status` query parameter?

## Release notes draft
<!-- Provide an entry for the release notes using simple, conversational language. Don't be too technical. Explain how the change will benefit the merchant and link to the feature.

Examples:
* The newly-released [X feature] is now available to use. Now, you’ll be able to [perform Y action].
* We're happy to announce [X feature], which can help you  [perform Y action].
* [X feature] helps you to create [Y response] using the [Z query parameter]. Now, you can deliver [ex, localized shopping experiences for your customers].
* Fixed a bug in the [X endpoint]. Now the [Y field] will appear when you click [Z option]. -->
* 

## Anything else?
<!-- Add related PRs, salient notes, additional ticket numbers, etc. -->

ping {names}


[DEVDOCS-6024]: https://bigcommercecloud.atlassian.net/browse/DEVDOCS-6024?atlOrigin=eyJpIjoiNWRkNTljNzYxNjVmNDY3MDlhMDU5Y2ZhYzA5YTRkZjUiLCJwIjoiZ2l0aHViLWNvbS1KU1cifQ",https://api.github.com/repos/bigcommerce/docs/issues/383/reactions,0,0,0,0,0,0,0,0,0,https://api.github.com/repos/bigcommerce/docs/issues/383/timeline,,,,,,,,,,,,,,,,,,,,
https://api.github.com/repos/bigcommerce/docs/issues/382,https://api.github.com/repos/bigcommerce/docs,https://api.github.com/repos/bigcommerce/docs/issues/382/labels{/name},https://api.github.com/repos/bigcommerce/docs/issues/382/comments,https://api.github.com/repos/bigcommerce/docs/issues/382/events,https://github.com/bigcommerce/docs/pull/382,2419802304,PR_kwDOI7BBSM518Vp0,382,"DEVDOCS-4695 [new]: Store-level API accounts, add authorized users",bc-andreadao,96258747,U_kgDOBbzKuw,https://avatars.githubusercontent.com/u/96258747?v=4,,https://api.github.com/users/bc-andreadao,https://github.com/bc-andreadao,https://api.github.com/users/bc-andreadao/followers,https://api.github.com/users/bc-andreadao/following{/other_user},https://api.github.com/users/bc-andreadao/gists{/gist_id},https://api.github.com/users/bc-andreadao/starred{/owner}{/repo},https://api.github.com/users/bc-andreadao/subscriptions,https://api.github.com/users/bc-andreadao/orgs,https://api.github.com/users/bc-andreadao/repos,https://api.github.com/users/bc-andreadao/events{/privacy},https://api.github.com/users/bc-andreadao/received_events,User,false,[],closed,false,,[],,0,2024-07-19T20:27:49Z,2024-07-23T17:28:25Z,2024-07-23T17:28:23Z,MEMBER,,false,https://api.github.com/repos/bigcommerce/docs/pulls/382,https://github.com/bigcommerce/docs/pull/382,https://github.com/bigcommerce/docs/pull/382.diff,https://github.com/bigcommerce/docs/pull/382.patch,2024-07-23T17:28:23Z,"# [DEVDOCS-4695]


## What changed?
<!-- Provide a bulleted list in the present tense -->
* Edit wording to include that authorized users (not just store owners) can manage API accounts

## Release notes draft

* We're happy to announce [X feature], which can help you  [perform Y action].


## Anything else?
<!-- Add related PRs, salient notes, additional ticket numbers, etc. -->




[DEVDOCS-4695]: https://bigcommercecloud.atlassian.net/browse/DEVDOCS-4695?atlOrigin=eyJpIjoiNWRkNTljNzYxNjVmNDY3MDlhMDU5Y2ZhYzA5YTRkZjUiLCJwIjoiZ2l0aHViLWNvbS1KU1cifQ",https://api.github.com/repos/bigcommerce/docs/issues/382/reactions,0,0,0,0,0,0,0,0,0,https://api.github.com/repos/bigcommerce/docs/issues/382/timeline,,,,,,,,,,,,,,,,,,,,
https://api.github.com/repos/bigcommerce/docs/issues/381,https://api.github.com/repos/bigcommerce/docs,https://api.github.com/repos/bigcommerce/docs/issues/381/labels{/name},https://api.github.com/repos/bigcommerce/docs/issues/381/comments,https://api.github.com/repos/bigcommerce/docs/issues/381/events,https://github.com/bigcommerce/docs/pull/381,2419260721,PR_kwDOI7BBSM516pss,381,Devdocs 6030 remove store/order/transaction/updated callback,Lucki2501,120939817,U_kgDOBzVlKQ,https://avatars.githubusercontent.com/u/120939817?v=4,,https://api.github.com/users/Lucki2501,https://github.com/Lucki2501,https://api.github.com/users/Lucki2501/followers,https://api.github.com/users/Lucki2501/following{/other_user},https://api.github.com/users/Lucki2501/gists{/gist_id},https://api.github.com/users/Lucki2501/starred{/owner}{/repo},https://api.github.com/users/Lucki2501/subscriptions,https://api.github.com/users/Lucki2501/orgs,https://api.github.com/users/Lucki2501/repos,https://api.github.com/users/Lucki2501/events{/privacy},https://api.github.com/users/Lucki2501/received_events,User,false,"[{""id"":6477539063,""node_id"":""LA_kwDOI7BBSM8AAAABghdm9w"",""url"":""https://api.github.com/repos/bigcommerce/docs/labels/awaiting-SME-review"",""name"":""awaiting-SME-review"",""color"":""0052cc"",""default"":false,""description"":""PR is waiting on an SME review""}]",open,false,,[],,1,2024-07-19T15:58:31Z,2024-07-23T16:36:19Z,,CONTRIBUTOR,,false,https://api.github.com/repos/bigcommerce/docs/pulls/381,https://github.com/bigcommerce/docs/pull/381,https://github.com/bigcommerce/docs/pull/381.diff,https://github.com/bigcommerce/docs/pull/381.patch,,"<!-- Ticket number or summary of work -->
# [DEVDOCS-6030] Remove store/order/transaction/updated callback


## What changed?
<!-- Provide a bulleted list in the present tense -->
* Deleted store/order/transaction/updated YAML file
* Removed store/order/transaction/updated from callbacks list

## Release notes draft
<!-- Provide an entry for the release notes using simple, conversational language. Don't be too technical. Explain how the change will benefit the merchant and link to the feature.

Examples:
* The newly-released [X feature] is now available to use. Now, you’ll be able to [perform Y action].
* We're happy to announce [X feature], which can help you  [perform Y action].
* [X feature] helps you to create [Y response] using the [Z query parameter]. Now, you can deliver [ex, localized shopping experiences for your customers].
* Fixed a bug in the [X endpoint]. Now the [Y field] will appear when you click [Z option]. -->
* Removed invalid event store/order/transaction/updated from documentation

## Anything else?
<!-- Add related PRs, salient notes, additional ticket numbers, etc. -->

ping {@bc-traciporter}


[DEVDOCS-6030]: https://bigcommercecloud.atlassian.net/browse/DEVDOCS-6030?atlOrigin=eyJpIjoiNWRkNTljNzYxNjVmNDY3MDlhMDU5Y2ZhYzA5YTRkZjUiLCJwIjoiZ2l0aHViLWNvbS1KU1cifQ",https://api.github.com/repos/bigcommerce/docs/issues/381/reactions,0,0,0,0,0,0,0,0,0,https://api.github.com/repos/bigcommerce/docs/issues/381/timeline,,,,,,,,,,,,,,,,,,,,
